time,user,type,token,amount,destination,signatureChainId,hyperliquidChain,block,hash,error
1747870806156,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,200000,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,602820203,0x8984b258e17794b0c6170423ee4e6b0201e700f88461a36d5b75a6271e24a06c,
1747851575875,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,3000000,0x156fdf14cdb80c9623b5eb06a164a799aa719119,0xa4b1,Mainnet,602574856,0xa58137380b1a3aaa70650423ea90080156004913626c78b5f5006ebb54f862b5,
1747798388535,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,150000,0x156fdf14cdb80c9623b5eb06a164a799aa719119,0xa4b1,Mainnet,601899207,0xd8dc972d4e0c9909314c0423e040c70201e200b8e8b9f61bf52822bc3c9d5c0b,
1747767637271,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,133442.92968584,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,601506257,0xf2eeaa32b5545de7c0880423da41d102017c00b220f063298e1a4a86366355ad,
1747764036975,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,1905.01259611,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,601460243,0xae464ed0e40abdd1b96e0423d98e1301c50018f5844b731eeb35cd8734928009,
1747760436723,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,2912.92795091,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,601413709,0x744d019ec277a5aebf9f0423d8d84d01bf00a70abb361104ddd97fdeb339f358,
1747756836184,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,6712.61722857,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,601367500,0xc5a5cca779693facb87b0423d823cc015700df8465df6ae22df4fddbc995ef1e,
1747749637675,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,193003.62890257,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,601274707,0x877979afb9db24c07a170423d6b953019f0099b2455784d3b26e5a93103d35f2,
1747684837259,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,4355.43954577,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,600447944,0xe66d7d34653576823dde0423ca1bc802022700818e7c74a917fccc083f0317ed,
1747677636140,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,1748.32336892,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,600355473,0x6cfebbeaf78cd246c1e70423c8b29102047e009330f7aa159a29d1a3b607f5cc,
1747674036970,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,5644.27148976,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,600309478,0xef149658088a12a868210423c7fee60149000f28025d4ff06100485b198df2fa,
1747670436260,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,8011.90040577,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,600263310,0x1ddca619ed0fc7bd8a7a0423c74a8e02024a0031e116f7af80e70900f2400321,
1747666836655,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,13207.4896,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,600217237,0x4fc4f15e5f379d0061e90423c6969502024b00d6127a10e4d9baa48ead15d76e,
1747663239346,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,22401.75273288,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,600170945,0xfd19fe2b902fab3476810423c5e1c102029900c29db303c0187f5c05c7b2f514,
1747659639370,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,10649.64316292,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,600125215,0x66f316d7ecf9ad5fac990423c52f1f01d20099ebd0b7ea2432e5450c009bf24a,
1747656037639,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,4398.66833787,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,600078581,0xe9064c393bc3814d58ff0423c478f502017300ed8929bc123ebdd1fbbe7b3888,
1747652437919,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,3815.0437103,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,600032709,0xd804f7e7dd46dc667ed40423c3c5c5014500452e28c08432f7e1f77faedcc82e,
1747648837575,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,4911.20443056,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599986983,0x501a501e251b8c0a98430423c313270173005cc5e61d3940c94a82f88242ddee,
1747645237664,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,11113.7124916,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599941131,0x2543eccc239e5e00bcd40423c2600b018500bd3e8cfa8c5e1cf5abed66c61717,
1747641637534,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,23718.8106,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599894794,0x829dba8e955ca49436b10423c1ab0a02033100b08fe39ce46e7d6a7584f76f2a,
1747638037565,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,5000,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599848878,0x2691ce12e04a3e28b9920423c0f7ae0203b30007afe71e737d2c364d7fbba2b5,
1747634437574,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,11948.59489715,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599803158,0xdef9f70ab31de81959860423c0451601cb00e370f582a61cf88ea87e38dd672b,
1747627237764,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,6496.2873,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599712082,0xf2cf5b4026e18d1937b70423bee15201a000ff6f460a59aba4083366c930663d,
1747623637925,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,311235.9769087,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599666115,0xa14a997ac30dcf13ab990423be2dc301a000e002215f6ab1b91d67fe318c54dd,
1747620037754,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,7633.47058826,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599620454,0x7a725ba8c7c6cbb019c80423bd7b66019000e55226c7f5aa5f884753c57545e7,
1747616437631,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,5698.38419215,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599575417,0xe3d2e861ed88f3106eaf0423bccb790202940090d9cec47a688364e601fb1747,
1747612837920,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,9684.86639645,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599530518,0xf944262cd109bd16fdb80423bc1c160201730028b76b3e332c0ceebbbc1e7444,
1747609237645,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,4843.98548942,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599484424,0xa43cb2b4832cb07413d00423bb680802018800c21840a9a2fa2aa840e8e8c22a,
1747605638682,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,8444.18008723,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599438699,0x7af9fc043c4f34d043020423bab56b02034a00509db5abfcd016710fddc2fef3,
1747602038308,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,4854.1370458,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599393230,0xeb0c6b758b042cf89e450423ba03ce02022400373dc84387e3e0f0e71d168b59,
1747598437838,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,1643.72317999,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599347848,0xc0e054f3350e7ce2a17a0423b9528802029200598ba42290c98369c5059abb4a,
1747594839706,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,53770.66232437,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599302241,0xc282c827bcc6bcb3fa5b0423b8a06102017f00e4b5e42e131c6ad057976ee71d,
1747591237886,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,1452.70080861,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599257030,0xcfa6cc462f0d36527ec90423b7efc6020132007b22af9c6334b643a2b722911a,
1747584038895,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,7614.4180203,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599165157,0x71ed85eeb51faa7f238c0423b688e50203c1002b00f55478d8cb56b467893ca8,
1747576838460,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,10006.65366428,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,599074242,0x5da01ae44d9eae19042e0423b525c20204b400d23e902ef20c52a47d301c116f,
1747566038662,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,5682.67134309,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,598936129,0xefe9a701ff4cca37837c0423b30a410202fb004a1fa5330627a7499149c71142,
1747562438995,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,5178.53878816,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,598889863,0xbd8b47befe711b4186f50423b255870201a9005c64ac71e0db7af51737a6aeff,
1747558838742,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,11249.76672552,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,598843378,0xa057aa6caf7287727edf0423b19ff20201c4001eb8d4a5c125336fc3f81325f7,
1747555237644,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,8289.97257142,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,598796937,0xeba4f39f072aba74ce500423b0ea89020195001b5de8653bdaa88a6a93fe7313,
1747551638424,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,10483.28493068,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,598750878,0x3a7e6479933890e0fce40423b0369e01e3007c996589ffcb1c25b59cc3534969,
1747393240148,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,151888.6414,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,596721215,0x0bac74aff99c6d0ba7a50423913e3f015900bbcf608ed38d9b572ad0d0da3d7c,
1747389637744,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,1736.22453572,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,596675245,0x410511f14c93d0dcf68b0423908aad0201900038e0d6c5337063831a9cd71297,
1747386036766,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,2122.48252547,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,596628786,0xe43bfefd6222d3b9553304238fd5320201530078a1b3456e046dcf6bbb5d4ab4,
1747371665923,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,513.28619983,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,596444931,0x7f3fd7760aafcb0cc75204238d070302013a0034061717d29e4886fae3c66de9,
1747364438156,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,2526.51427608,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,596351874,0xf8179e97636203e9d46904238b9b82020166009873e9178076b7b42000c94191,
1747360838681,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,5399.43107608,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,596306255,0xb0cd70fdbe37cd89d45104238ae94f02081f0034cdafd423189d86eb522f2abe,
1747357236755,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,6899.24869412,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,596261323,0x0c7130c3138e9b8d541204238a39cb01ce005f361288867dbdf7fed65e5a15bc,
1747353637950,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,8119.19514015,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,596215513,0x0b4cb0b8177638eff38a04238986d902018100757aba2447d14af4dd402b79f4,
1747350037187,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,7108.77602659,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,596169831,0xdb9fa7df7145de51f8da042388d46701ba0002a8c1d2d52e226b2937915ca3ae,
1747346438861,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,4684.66692058,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,596123745,0x78f7f08b780a1802275b042388206101e4008119ae8a52c6d351a6656ee5728d,
1747342839250,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,4683.55031363,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,596077939,0xa7064fd269b7eb81dddd0423876d73020472008387f6367b86532381999c8efe,
1747339236700,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,3674.72433566,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,596031708,0xa41aeff2b76ae6b2e066042386b8dc0201b2004818d6a5e3354f20398592e1ed,
1747335639480,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,3113.3665592,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,595986090,0x7b23ba38f4b332c60a1404238606aa0208de00f9e4da75866ae685f69cc64f20,
1747332037220,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,7816.49162131,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,595940667,0x77383f776152b699fe5f042385553b0201fa007b41926755d535d72d08bcbae4,
1747328439110,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,229796.27605538,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,595894597,0x6faeeda56355db1cda6c042384a14501cd00d26a92f93b4eb39469a42f7cf871,
1747326969032,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,500000,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,595875881,0x0fcbeb7a2b0884aa4d68042384582902016c001e39b7c9abc3f65d8670bc27e7,
1747265556835,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,800000,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,595089882,0xf67d98ab865d56192bea04237859da01fa00c0b0a9c6bd423bf80f1cfd220aee,
1747238945740,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,500000,0x156fdf14cdb80c9623b5eb06a164a799aa719119,0xa4b1,Mainnet,594748938,0x321f8213354c1bd29d44042373260a0204fa007fd7a01bfd793981ef62064fa5,
1747230429281,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,572900,0x156fdf14cdb80c9623b5eb06a164a799aa719119,0xa4b1,Mainnet,594640617,0xd050119133ba01836b0a0423717ee90202b9008223aef453a29c0e90416822e2,
1747195146192,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,804700,0x156fdf14cdb80c9623b5eb06a164a799aa719119,0xa4b1,Mainnet,594192599,0x1a3bbca88d7126eb275804236aa8d701d000b72b860bcd394887d597943209b5,
1747158276188,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,1000000,0x156fdf14cdb80c9623b5eb06a164a799aa719119,0xa4b1,Mainnet,593730845,0x11f1ff805671b004eace0423639d1d017c00172c1dd3879c1ef3e4f54221a31e,
1747155639954,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,5560.4078,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,593697403,0x5f7598fc5195072bef700423631a7b01c000c415984958ddba1d5985980a6249,
1747152068771,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,9032.65479337,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,593653152,0xce0d63bf2f2b7cb34bd70423626da00203df0079eff3e58df92209d615cd6de9,
1747144837265,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,9771.9208,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,593562065,0xf2ee6784df39ad025b9904236109d102019700d048ea76a614e41ec6ebc694ac,
1747141239679,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,14218.26164208,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,593517069,0x056a42a2bc87f113f9780423605a0d0202290008ebd2b01a528d5adf5d46dae3,
1747137638101,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,6986.34451928,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,593472040,0xd106546e0f65d0c3a77504235faa28018700b39e53a9cda926ff2ce4532f1ff5,
1747134035662,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,7331.33518221,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,593426354,0x8ee0a29e3e5dddde98b904235ef7b20201df0099ef01520a6212a3dfa7ebba0b,
1747130438990,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,6590.13508571,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,593381133,0x76c22329f35d2b8697c804235e470d020222009bbb2f7cebcd4ca22085c2ebe1,
1747126838153,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,5608.47897143,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,593335361,0x90078f9f355d9f0dbcc804235d944101ef001c707a9696b478c98eb5cefda425,
1747123239164,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,8877.6278,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,593290150,0xda7a7f8dadb62afe5adc04235ce3a602011b00c9be721ec2893fe32e14d44356,
1747119638064,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,5853.9604,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,593244831,0xbe61c0ec8b5b49977b1004235c329f02015e00dd70f7ffa3404270729f5ae756,
1747116036840,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,5869.9604,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,593199701,0x67ce2418bd285b79faf504235b825501c800cd4275f16400aefe435c6d585216,
1747112439551,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,5485.03884286,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,593154317,0xc44bf718ae6d5c27d0cc04235ad10d02013e00b9aa4b9a8dfebbda81df3c8387,
1747108837177,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,9001.74878571,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,593109171,0x3547718013a7ed68438a04235a20b302029200c495e89a5aacbd2fa82fcf7bc2,
1747105236130,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,8687.79823875,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,593064206,0x354ea67882199f475dba042359710e020139008779e2a8e934352635a663658e,
1747101636597,0x716bd8d3337972db99995dda5c4b34d954a61d95,spotSend,HYPE:0x0d01dc56dcaaca66ad901c959b4011ec,1668.8514,0x716bd8d3337972db99995dda5c4b34d954a61d95,0xa4b1,Mainnet,593020220,0xf219b5aefbcdac2749c3042358c53c02014f00eb72ddf58cda04b2ef716dc6f7,
