wallet_address,ADHD,ANSEM,ARI,ASI,ATEHUN,AUTIST,BAGS,BEATS,BERA,BID,BIGBEN,BOZO,BUBZ,BUDDY,BUSSY,CAPPY,CAT,CATBAL,CATNIP,CHEF,CHINA,COPE,COZY,CZ,DROP,FARM,FARMED,FATCAT,FEUSD,FLASK,FLY,FRAC,FRIED,FRUDO,FUCKY,FUN,FUND,GENESY,GMEOW,GPT,GUP,H,HBOOST,HFUN,HODL,HOP,HOPE,HPEPE,HPUMP,HPYH,HWTR,HYENA,HYPE,ILIENS,JEET,JEFF,JPEG,KOBE,LADY,LAUNCH,LICK,LICKO,LIQD,LIQUID,LORA,LQNA,LUCKY,MAGA,MANLET,MBAPPE,MEOW,MOG,MONAD,MUNCH,NASDAQ,NEIRO,NEKO,NFT,NMTD,NOCEX,OMNIX,PANDA,PEAR,PEPE,PIGEON,PILL,PIP,POINTS,PURR,PURRPS,RAGE,RANK,RAT,RETARD,RICH,RIP,RISE,RUG,SCHIZO,SELL,SENT,SPH,STACK,STAR,STEEL,STRICT,SUCKY,SYLVI,TATE,TEST,TIME,TJIF,TRUMP,UBTC,UETH,UFART,UP,USDC,USDE,USDHL,USDT0,USDXL,USOL,VAPOR,VAULT,VEGAS,WAGMI,WASH,WHYPI,WOW,XAUT0,XULIAN,YAP,YEETI
0x1419e75330c71ce463102e6a1eb62fe80b412d5f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372920.92,0,0,0,125000.0,0,0,0,0,15950.16743335,0,0,0,0,0,0,0,0,19.098951,0,0,63833.09584,0,0,3504.42477876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.0,0,0,4067.13484083,0,0,0,0,0,0,8333.333333,0,0,0,0,0,0,0.00293097,0,0,0,0,0,0,750.31619345,0,0,0,0,9.40072,0,0,0,0
0x470acb23c5cf667e12e9d1cf6d53c9b203f4db90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018342.781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x89453000afe81a8843ae2d1c5df0f340f8800779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189786.07929746,0,0,0,0,0,0,1.0,0,19449.58408989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00316265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x37ba55978b3add5e61c3cf1cdfe445c0d55482dd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,952409.52347028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x992ec71207c9e183e64c81461908f1a1a783af6a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572729.93860309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737285.25792761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xe06a3c8d7eedc8c907a0bba434804288a6f7cd24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844589.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xeb995c082dd1249fde261fa7c0b1c0a04fda86c9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840240.18013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6539.88534591,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0e8bf301805df4e6ba7151297e5f7dfedc1eaab9,0,0,452397.57318099,0,0,0,0,0,632.092844,0,0,4.026587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14678.034463,15.69,0,0,0,0,0,0,0,0,0,0,68117.30614,0,0,0,0,7403.60114243,0,0,0.79521,0,0,0,0,0,20050.79838118,0.14141495,0,0,0,0,21096.1939689,0,0.1793744,17144.402955,0,200.46117316,75178.29519,0,3933.72485,3504.42477876,0,0,0,1.079192,0,1731.607759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1841838,0.00061267,0,0,0,0,0,0,673.19943332,0,0,0,0,3148.27095,0,0,0,702.96332
0xcf9bfaf7e7ed48d85f2487b8fed07852a5e93ad1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319590.96066564,0,0,0,0,0,0,0,0,12189.21012422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x13c50dcdee4bbcba71baf578b345cdd35c7928be,0,307.98482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5816909.5948299998,0,0,0,0,0,0,0,0,0,15.69,0,0,0,0,0,0,3513.6448651,0,0,0,0,0,0,0,0,68044.81218999,60529998.8980000019,0,17239.36734,0,0,0,0,0,24705.12353001,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,3504.42477876,0,0,0,0,0,0,0,0,0,0,0,1080276.5804600001,0,0,0,0,0,0,0,0,0,0,0,1975.0,0,0,0,0,37.71495,0,0,0,0,0,0,0,1.23229816,34.887359805,421.34186,0,0.00949915,0,0,0,0,430.91116734,0,131887.08158731,0,0,0,0,0,0.049991,46995535.3259999976,0,0
0xa23190045c4aebeb724844ce622465475e539bae,0,0,0,0,0,0,0,0,345.224166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2773608,0,0,0,0,0,0,0,0,0,0,0,0,15.69,0,23904.39220703,0,0,0,0,5.20126841,0,0,0,0,0,0,0,0,1.41053133,0,0,3.00476,82236.84210526,0,0,0,47176.19022,17518.63613736,0,0,0,0,0,172.4858909,0,136.2338004,9460.212877,0,0,81711.72598,0,2183.531345,0,0,0,0,0,0,972.716708,0,0,0,0,0,10007.58171,0,0,0,0,0,0,0,0,0,0,0,7975.0,0,0,3215.87775546,0,0,0,0,0,0,8333.333333,0,0,0,0,0,0,0.0114668,0,0,0,0,0,0,744.16058568,0,0,0,0,514.36634,0,0,0,0
0xc59498175d6d317642aeb97f895a7ce1aa992191,0,0,0,0,0,0,0,0,565.458089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10141843.8951429091,0,0,0,0,0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691248.72306401,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,83975.92423,0,3522.137923,0,0,0,0,0,0,1545.763746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2620000.0004679398,0,0,0,0,0,0,0,0,0,0,0,2187.9955,0,0,0,0
0x99967871e6c4f9a5185abc57edede9e9540191f6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567738.81523866,0,0,0,0,0,0,1.0,0,2433.42971997,0,0,0,0,0,0,0,0,1.092723,0,0,34.55086,0,0,3504.42477876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5316.49128719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00620694,0,0,0,0,0,0,553.71436189,0,0,0,0,0,0,0,0,0
0xffe664491482ae9db6ba9e55c2ed1ea55c700a52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72687677,0,0,0,0,0,0,0,0,15968.51156751,0,0,0,0,0,0,0,0,0,0,0,29946.90353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717.66966195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xad6b6913aa3e3071910a4d53a5c88dc01bade4a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618974.964534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xecb63caa47c7c4e77f60f1ce858cf28dc2b82b00,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696.69696969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73279813,0,0,0,0,0,0,0,0,389233.59304167,0,0,0,66666.66666666,0,0,1.0,0,31076.60957669,0,0,0,0.05493901,214.48926,0,0,0,185138.227502,0,0,258540.28178,0,118482.479186,0,0,0,0,0,0,174616.306931,0,0,0,0.5,0,12528830.1622499991,0,0,0,30.555941,0,0,0,0,0,0,0,0,0,0,4939.5300722,0,0,0,0,0,0,0,0,0,20.745342921,909.132296522,250204.085741,0.8989855,3521815.8585680001,0,0,812413.22947029,0,10813.72446763,0,4627.59670321,0,0,0,0,13115.9349,0,0,0,0
0xe36eebf15b7b5042d86885641f5b040a8d07ae18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603193.19481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4692.66670422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xbee95bb47bc4e28bb1fd489a2d0f873fe59172ad,1.95344,314.02467,95444.13517938,0,0,0,1043739.31039,0,5541.094211,32898962.4696099982,0,3058.7234136,0,0,0,0,0,15.0,27564.93167501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01978218,3079841.6037534,1988.51568967,0,0,0,0,0,200000.0,0,0,0,0,0.82983372,17.75,5.26743,296398.04656,0.0,0.0,0,0,1.0,0,14430.74285993,0,0,0,0,416718.84459,0,0,0,67416.253662,2715864.5308099301,5320.33957986,71740.18197,0,78210.292149,3504.42477876,0,0,0,1.1214,0,98746.080804,0,0,1.44201253,0,0,0,924182.41189,0.03265769,0,0,0,0,0,0,0,0,291685.78399,6849.0,0,0,6147.35959993,0,0,0,0,0,48602.2589,0,0,0,0,0,0,1753.7714911,412.57076208,0,0,0,0,0,2357988.0838299999,642.03011862,0.07218615,0,0,0,92335.51813,0,1.65698,0,702.96332
0x3e3868f5e6fd1b2c2b91b234436b46c0a5b1140c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24538515,0,0,0,0,0,0,0,0,14404.21277511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637.73989586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x14a872e2564aa6e4ce108cdb427dbac794590016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592184.18472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4606.87759943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x67fe021a7e9c8af558d3714e7bc6fa544da6cad4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590440.808475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xcdf9a0cc8174dba1019e4c176c0a179f1d4d1ad3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562611.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xb9a2bc88d22e82628acdb2a86fc297a038b3158e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560672.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xaf297dec752c909092a117a932a8ca4aaaff9795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55623.99650839,0,0,0,82236.84210526,0,0,0,0,12211.07528503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.0,0,0,0,0,0,0,0,0,0,8333.333333,0,0,0,0,0,0,1487089.7568693,0,0,0.0,0,0,149286.20072,0,0,0,0,0,0,0,0,0,0
0x0f991873aab3e14191978946d48f30f624ae9867,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,53000.00000073,0,0,0,0,0,0,0,0,12167.01597304,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0170082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0.36212306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xcd1a5fb7c3a5ad2a13fce54853b3c3a01396e525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,13173.73939663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,435.99551751,0,0,0,0,0,0,0,0,0
0xcac19662ec88d23fa1c81ac0e8570b0cf2ff26b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540134.19182352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5205247148,0,0,0,0.32365372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xf02021e26e0bbfef8ffa2cc9cb64305a8ae465b4,0,0,18617.45290199,0,8036.90153992,0,0,0,0.511085,796429053.0814800262,0,74133.5407697,0,0,0,23095661.9628299996,0,0,0,0,0,82.12762636,21157.99935181,0.0477219,0,0,0,0,0,0,0,0,0,0,0,0,0,1667.25674139,2333218.4533036002,623548.9838013001,0,0,0,0,0,0,0,0,7443.91375982,0,0,0,0.00000321,0,0,482.82304,82236.84210526,0,0,0,0,15334.26849918,0,0,0,0,263550.2618,1246.2148028,0,0.2011424,3.201791,0,0,43038.85548,0,6.037825,3504.42477876,0,0,15319.38166993,43760.784891,0,160240.327587,0,0,0,0,390304.94061,1174695.22774,0,0,6518.83560742,0,88.53753887,0,10436.54735922,441434.88022019,0,2288.37879379,62579.90117,6000.0,15904.62162343,87504.70979107,0,87.5408643,0,0,0,0,0,8333.333333,0,0,0,0,0,1104.6141735,5066.12039729,0,0,0,0,0,235373.62424,727.49363726,1877.24646632,0,13599.84594873,0,160273.04338,0,43014.44707,86.88318721,0
0x091144e651b334341eabdbbbfed644ad0100023e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12669.26575204,0,0,0.99267,0,0,0,0,0,219.98264561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00081974,0,0,0,0,0,0,16.28144933,0,0,0,0,0,0,0,0,0
0x1da722cfa8b0dfda57cf8d787689039c7a63f049,93094.14681,413.76339,123405.90634786,0,0,0,701628.36703,0,9693.628766,34847436.3912099972,0,391.6709156,0,0,0,0,0,0.0,31114.51095436,0,0,0,0,1113.9343404,0,0,0,0,0,0,0,0,0,0,0,6379.0,0,0,2.96919894,3906446.311119,2481.60604992,0,0,0,0,0,200000.0,23210.79259,0,0,0,0,9994.01000156,8.0115,2.24018,3994.53094,82236.84210526,0,0,0,2801896.7758200001,17499.10832174,0,0,0,0,11.08245,22994.0072619,0,0.1926096,108307.773051,867028.20606789,802.8355526,57128.22139,0,141932.488482,3504.42477876,0,0,0,0.48538,39570.16921,182500.790356,8759.5280754,0,2.56987144,0,225303.13614,2433299.98911,0,0,0,0,152.07248017,0,0,0,0,2481.1026868,0,6000.0,0,0,0,150.36058739,0,16074.33174,0,0,24451.97433,8333.333333,0,0,0,0,0,0.107648,29244.38109483,0,0,0,0,0,0,3763.47765818,0,0,0,0,1.01643,0,9.75131,149.23095822,702.96332
0x6555e1cc97d3cba6eaddebbcd7ca51d75771e0b8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520344.34014743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1340448612,0,0,0,308325.54789455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xbf49647d017805fcc576ac10f33a788e636f4258,0,0,0,0,0,0,0,0,1264.253881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.92451044,0.00000003,0,0,2.84578,0,0,0,0,0,12496.93040452,0,0,0,0,0,0,0,0,17047.394976,0,0,28014.54146,0,17084.716875,0,0,0,0,0,0,21022.483812,0,0,0,0,0,2.11814,0,0,0,0,0,0,0,0,0,0,0,1975.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0.34109048,0,0,0,0,0,0,82.53564574,0,0,0,0,0,0,0,0,0
0xaefcc9cacbe0e41978bef1818358f471848de9cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000007,0,0,0,0,0,0,0,0,12371.43813434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.45891658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xd9225c2b6383f6e532c01c34d7588b1106b9e30b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000041,0,0,0,62500.0,0,0,0,0,12273.65069179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3504.42477876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xa2ce501d9c0c5e23d34272f84402cfb7835b3126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13024.92303628,0,0,0,0,0,0,0,0,0.00700727,0,0,70629.12842,129166.66666666,0,0,0,0,26023.20485726,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,3504.42477876,0,0,0,0,0,0,0,0,0,0,1732398.8087800001,7087992.0477799997,0,316350.59460059,0,0,0,0,0,0,0,0,0,7975.0,0,0,2334.24931619,0,1810.23304,0,0,0,0,8333.333333,0,0,0,0,0,0,88.94546554,0,0,0,0,0,0,8402.12990491,0,0,0,0,0,0,0,0,0
0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,0,0,0,0,0,0,0,0,0,0,0,4.026587,0.21,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000008,0,0,0.94527,0.69481481,0,0,0,0,12192.33400216,0,0,0,0,26.00191,0,0,0,2.663504,0,0,19.11567,0,0.313125,0,0,0,0,0,0,3.101889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.50375394,0,0,0,0,0,0,0,0,0,0,0,0,0.1196572,0.00464218,0,0,0,0,0,0.0,0,0,0,0,0,133.25002,0,0,0,0
