wallet_address,ADHD,ANSEM,ARI,ASI,ATEHUN,AUTIST,BAGS,BEATS,BERA,BID,BIGBEN,BOZO,BUBZ,BUDDY,BUSSY,CAPPY,CAT,CATBAL,CATNIP,CHEF,CHINA,COPE,COZY,CZ,DROP,FARM,FARMED,FATCAT,FEUSD,FLASK,FLY,FRAC,FRIED,FRUDO,FUCKY,FUN,FUND,GENESY,GMEOW,GPT,GUP,H,HBOOST,HFUN,HODL,HOP,HOPE,HPEPE,HPUMP,HPYH,HWTR,HYENA,HYPE,ILIENS,JEET,JEFF,JPEG,KOBE,LADY,LAUNCH,LICK,LICKO,LIQD,LIQUID,LORA,LQNA,LUCKY,MAGA,MANLET,MBAPPE,MEOW,MOG,MONAD,MUNCH,NASDAQ,NEIRO,NEKO,NFT,NMTD,NOCEX,OMNIX,PANDA,PEAR,PEPE,PIGEON,PILL,PIP,POINTS,PURR,PURRPS,RAGE,RANK,RAT,RETARD,RICH,RIP,RISE,RUG,SCHIZO,SELL,SENT,SPH,STACK,STAR,STEEL,STRICT,SUCKY,SYLVI,TATE,TEST,TIME,TJIF,TRUMP,UBTC,UETH,UFART,UP,USDC,USDE,USDHL,USDT0,USDXL,USOL,VAPOR,VAULT,VEGAS,WAGMI,WASH,WHYPI,WOW,XAUT0,XULIAN,YAP,YEETI
0x0e41eb80e9a39ae7b887a94f6a88f6c791e26359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7994.40000209,0,0,0,0,0,0,0,0,12176.9354423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.47977279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x18ed0f81334d32027da587f92eab8c53a87eacbd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x372c7f69d0ecc14f73f89bd8a7dfb41bdf29857c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00388694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xa9ff08af55b24bb5d064d776a078e8a292b8dfe2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10003.46758295,0,0,0,0,0,0,0,0,50769.55484238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000.4199800007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xb83de012dba672c76a7dbbbf3e459cb59d7d6e36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34860.67123122,0,0,0,0,0,0,0,0,11189.06185739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,140821.010177,0,437289.70831768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x77375a8c9d13bf79afb2a87f1b0ac1dfd5f5bf66,301717.98007,379.0381,109322.64660868,0,11689.6824277,0,694583.96055,861493.16569951,7545.997285,0,0,89359.3137531,0,667226.57366,0,0,0,220.15292007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157917.75138732,20829.938224,0,0,1318074.8067808,0,0,0,0,3114.15371391,0,0,200000.0,19000.00117,0,0,0,533.9921181,173284.8507873,0,140424.01546,0.67165,117298.7281482,0,0,0,0,10836.71592698,0,0,0,15.0,686357.65543,29944.5940211,0,0,87299.713931,0,0,151451.21454,0,108899.630653,6622.39774073,0,0,0,371769.255212,0,139038.751778,0,0,64426.65090834,8845.42071508,0,1847417.4865900001,0,0,0,30.555941,0,0,0,0,0,0,0,14824.0,0,0,2094.02973301,0,218260.36932,14673.71075,0,0,0,8333.333333,0,0,0,0,10499.88821,2703.6072735,121455.47577449,0,384.85212,2540.66364943,0,0,0,587.15687475,29242.07844444,0,0,0,7339.83776,0,0,0,234848.91126
0xb952a94e9a9a63b393946dea15e1d86d22656331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463016.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x9f3b90f03dbe29c31ed1d05d7f6515248b9de2cf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462204.1831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3593.9919822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x34a15fb11242f63765bcaf05a5925dcb407770a2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xe867fbdad3291530e41530301ecb77693850c78e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,10807.38914825,0,0,0,0,0,0,0,0,0,0,0,2182.6003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00073968,0,0,0,0,0,0,0,0,0,0,0,206.47111,0,0,0,0
0x156115e100141e9330620c253225cc5ee598a31a,0,330.44401,98555.70436718,0,9304.96918755,2998.29075531,513787.42046,0,6489.479412,21.93971,756573.07105737,4.026587,6856.14177412,0,0,0,0,15.0,24848.99332536,0,0,0,0,552.6000532,6070478.1610804005,0,1511020.4907581999,0,0,51495.74146271,0,0,0,0,0,0,0,6233.80150973,0,3300897.7989363,1981.88595221,0,0,723.33687915,0,8197.8249058,0,0,0,0,0,0.82983372,341690.91099992,27024425.70902,0,0,0,0,0,0,0,5780.09826077,0,0,24997.6003496,0,539480.49279,6835.0723183,0,6571.1087909,68961.676489,0,200.46117316,44197.6481,0,97016.943967,0,0,0,0,0,0,125937.419839,0,0,0,0,0,1688882.6611500001,990515.77376,656811.16584564,0,0,0,37956.58297063,0,1889571.8502634601,0,0,331280.88315,6849.0,0,0,981.91602679,0,0,0,0,0,0,0,0,0,0,0,0,226810.1785468,1498213.9738379701,0,0,0,0,0,1.9653,0.01152885,9937.62942401,0,48489.57674511,0,1410.25872,0,31300237.1099799983,0,702.96332
0x9abe126127818c6440db88cf32a222e47193e0b0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,10613.85839533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.008208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x807a2e2e469df84b299da5f90f15dda4380daca1,0,0,0,0,0,0,0,0,410.853242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170010.5634638,0,0,0,82236.84210526,0,0,0,0,6423.1273659,0,0,0,0,0,0,0,0,1.583958,0,0,49326.41405,0,2567.180813,0,0,0,0,0,0,1114.571572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.0,0,0,0.02182005,0,0,0,0,0,0,8333.333333,0,0,0,0,0,0,0.00798327,0,0,0,0,0,0,0.03080201,0,0,0,0,0,0,0,0,0
0x9e875bd28ee5001478c16cb0c8329116a3c3e816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430915.01849384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13228.19823276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xa69e24a291687a7cc0bb1d8bc09ba74e667d4d9e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200181.07646409,0,0,0,0,0,0,0,0,5509.57718424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3504.42477876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07367559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11561787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x97f8219e401f07752a60ddb0a75efda96d1389d9,0,0,0,0,0,0,0,0,299.47295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414256.94098,0,0,0,62500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8280.859154,0,0,36311.61001,0,1879.211424,0,0,0,0,0,0,803.932473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.0,0,0,0,0,0,0,0,0,0,8333.333333,0,0,0,0,0,0,0.138207,0,0,0,0,0,0,324.96638066,0,0,0,0,1675.21871,0,0,0,0
0x518c447fa619f07e720a97a745e630c40b36083e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,9861.81551114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.97772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x8196e0648cb16e9151c2920618a58605706b5836,371071.87651,1487.61823,443685.63858855,164203.0530921,0,0,2400809.00526,0,29408.61605,125288225.8716800064,38927.33417694,1110.3925999,0,0,0,0,0,15.0,111867.10645149,0,0,34.36342432,0,3794.8387433,0,0,0,0,0,0,0,0,0,0,584533.7209862299,22584.485262,0,0,5190690.0455977404,14860235.2064788006,8922.2063803,0,0,1000.0090729,14905.8093879,0,450036.12481,76730.24832,0,0,0,0.82983372,0.0,2893747.10623,308253.34354,7721.96384,0,46094.76673,0,0.5,4219093.8707499998,15644.88289978,0,0,0,15.0,2464138.6062400001,79731.4474928,5356.00832,29582.3221889,315894.122657,2491561.9564462402,2020.21995195,115550.58008,0,437128.478404,0,0,0,0,1098062.2191890001,38533.01147,491675.15889,23347.1178724,0,157973.69967086,0,684996.5329,3000000.2995500001,4459179.9778399998,0,0,0,37.04542735,0,0,0,340743.98367,672.31657727,2270943.7498300001,8824.0,0,0,0,36.62840384,120457.74128,49813.65161,0,1484.44467,44375.31677,0,0,11656.3598705,0,0,0,10157.694867,0.00403689,0,0,0,0,0,8895843.4486699998,6612.45937955,55999.61652738,1053289.20418908,0,0,88159.63989,0,3189072.1278200001,36.35322193,130286.99897
0xdaaeb593f0ca48772902be38a8a3928917dc97df,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391492.68294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3042.96366559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xf517639a8872e756ac98d3c65507d2ebc25cc032,0,1396.58096,0,2397326.3327875002,0,0,0,0,813.970928,9143597.6666700002,0,9.4645274,0,0,0,799200.17862,1450.9302677,0,0,0,9493.31659578,6787.02310917,0.37523075,147700.0000002,0,0,0.250819,9373.68400496,0.0147,0,0,2957.102312,6766.37593857,10288.75771618,0,490604.321072,0,8233.79361093,0,290886103.2776936293,0,412638.3604056,48020.45801,0,46701.82108757,0,0,208637.18007,0,0.02952595,134332.63896918,120.57184293,5095.93470761,0,0,6104.43528,0,0,29024.5612536,0,0,9489.7034605,0,0,178915.38786262,15.0,11.65116,7066209.3490925003,0,0,21972.585625,9.59000001,140754.45135282,96322.29756,0,5067.207752,3504.42477876,25101.52560877,0.01222131,0,60182.074511,0,2257.945649,0,55.10348733,13039.5478261,15161.33743097,0,2415564.78015,23110460.3247600012,0,0,30.555941,0,0,18998.08784247,0.2430259,684703.65682,0.01069176,0,6000.0,0,0,0.04710089,0,126637.32459,0,0,0,0,8333.333333,47373.01155723,1.3617392,0.00001,0,0,17031.4620482,6.0060373,0.0,0,0.01,0.0,0,15.67276,0.01602532,0,0,0,0,10691.43885,0.00969342,0,0,3.34385
0x0cbf655b0d22ae71fba3a674b0e1c0c7e7f975af,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10000005,0,0,0,46052.63157894,0,0,0,0,9464.955022,0,0,0,0,0,0,0,0,38.740641,0,0,169.87791,0,0,3504.42477876,0,0,0,0,0,0,0,0,0,0.99965001,0,0,0,0,0,30.555941,0,0,0,0,0,0,0,6000.0,0,0,0,0,0,0,0,0,0,8333.333333,0,0,0,0,0,0,0.08117606,0,0,0,0,0,0,17.03237139,0,0,0,0,19.06858,0,0,0,0
0x00f5da329d61371ffa39680b4d226bcba46e406e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,9358.87541631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.05668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x2058bcf5cecbac4ac91393fe18655ea338979797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000002,0,0,0,0,0,0,0,0,9333.53948414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.438654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x25cd302e37a69d70a6ef645daea5a7de38c66e2a,0,0,0,0,0,0,0,0,5221.431912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382336.86622666,0,0,0,0,0,0,0,0,2534.8450989,0,0,0,0,0,0,0,0,58938.671478,0,0,34678.99593,0,76213.618292,0,0,0,0,10579.0,0,97812.467464,0,0,0,0,0,1304046.43603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2971.61580479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10987929,0,0,0,0,0,0,310.35549761,0,0,0,0,0,0,0,0,0
0x03b3e2069830dd3bd1a5b5e45dad60a770227ed7,0,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,376588.94710402,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.00456664,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0
0xa87a233e8a7d8951ff790a2e39738086cb5f71b7,43767.41948,0,23430.09070147,0,0,0,322653.26528,0,160.041246,17477095.1996800005,0,124.8996508,0,0,0,0,0,0,15604.91463234,0,0,0,0,617.3678335,0,0,0,0,0,0,0,0,0,0,120895.91231237,0,0,0,724075.8933873,2072930.1862671999,1244.60418538,0,0,0,0,0,0,0,0,0,0,2.75927588,261011.52012323,570181.1297,0,1597.88472,46052.63157894,0,0,0,1795636.08632,2638.12095878,0,0,0,0,0,7642.6759258,0,2342.8215906,4565.329665,296978.28516837,150.51215926,20018.99408,0,1017.975175,3504.42477876,0,0,0,27553.786174,0,415.058118,0,0,17938.04729705,49.95931883,64310.59489,104985.03269,622033.81397,0,0,0,0,0,0,0,38555.91255,0,369272.74256,6000.0,0,0,955.59814355,0,0,0,0,0,0,8333.333333,0,2807.9772042,0.0024991251,0,0,0,318981.55190742,0,0,0,0,0,0,1483.27712247,8208.2802884,0,0,0,11772.91708,0,590558.44758,0,0
0xa57e1325a11e30c6918573300d73e8142e17f1bd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,9993.61853236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3504.42477876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xee5c571813227fe7bbeef6fdd9f3e0592aca4799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7162153.62724448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358373.2802642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267.00541001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00004687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xea8f34a15f523523728291aa7ac4d758da013dc1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000244,0,0,0,0,0,0,0,0,8584.45594572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.978695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0xeaf97d4ac9d2cdd09df78d00fe9015aa27267af8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352284.18471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2737.4264796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x0b40f443a5db715151848d9f556a8c644feb8474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350000.72148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.37661511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x7be1cba648ebe1ab8084244d23f28d68a86480d8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.88619589,320611.99349946,0,0,0,0,0,0,0,0,2415.70365766,0,0,0,0.01000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720.09451998,0,0,0,0,0,0,0,0,0,26.3202103489,0,0,0,663311.58755854,0,0,0,0,0,0,0,0,1.7335593,0,0,0,0,0,0,0
0xa0d66bab5f04cb3055cc2f6b0494cb33be32c2c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144147.08966616,0,0,0,0.0,0,0,0,0,4884.77348007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24999294,0,0,0,2.24077751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x8bff50aad8b4e06c5e148eaeb9d7aef69e26cdc3,0,0,0,0,0,0,0,0,0.225718,0,0,0,0,0.10392773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000.0099213,0,0,0,0,0,0,0,0,2409.81250494,2031332.9745442499,0,0,0,0,0,0,0,0.821387,0,0,29002.95632,0,1492.872146,0,0,0,0,0,0,0.288541,0,0,0,0,0,1853938.4235400001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.00308632,0.0447493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x3c238634776662eae51dbb98ff7b624eb4cb5789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,8338.32110352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.25584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
